tree,d_10_1st,d_10_2nd,d_10_3rd,d_10_4th,d_10_5th,d_10_6th,d_10_7th,d_10_8th,d_10_9th,d_10_10th,height,area_m2,sub_plot_area,subplot,plots,landform
399,3.2,,,,,,,,,,344,900,150,s2s4,s2,acc
400,4.6,,,,,,,,,,388,900,150,s2s4,s2,acc
401,2,,,,,,,,,,221,900,150,s2s4,s2,acc
402,5.2,,,,,,,,,,387,900,150,s2s4,s2,acc
403,2.6,,,,,,,,,,225,900,150,s2s4,s2,acc
404,7.3,,,,,,,,,,458,900,150,s2s4,s2,acc
405,11.9,,,,,,,,,,514,900,150,s2s4,s2,acc
406,12.8,,,,,,,,,,438,900,150,s2s4,s2,acc
407,9.8,,,,,,,,,,336,900,150,s2s4,s2,acc
408,12,,,,,,,,,,489,900,150,s2s5,s2,acc
409,7,,,,,,,,,,503,900,150,s2s5,s2,acc
410,4.5,,,,,,,,,,423,900,150,s2s5,s2,acc
411,5,,,,,,,,,,391,900,150,s2s5,s2,acc
412,7,,,,,,,,,,474,900,150,s2s5,s2,acc
413,17.6,,,,,,,,,,496.5,900,150,s2s5,s2,acc
414,3,,,,,,,,,,193,900,150,s2s5,s2,acc
415,4,5,12.2,11.4,7,6.1,8.1,6.2,,,374,900,150,s2s5,s2,acc
416,10.7,,,,,,,,,,454,900,150,s2s5,s2,acc
417,16.7,,,,,,,,,,484.5,900,150,s2s6,s2,acc
418,10.2,,,,,,,,,,403,900,150,s2s6,s2,acc
419,8.5,8.7,,,,,,,,,422,900,150,s2s6,s2,acc
420,6,7.9,,,,,,,,,478,900,150,s2s6,s2,acc
421,1,,,,,,,,,,34,900,150,s2s6,s2,acc
422,6,8.2,,,,,,,,,386,900,150,s2s6,s2,acc
423,1,,,,,,,,,,185,900,150,s2s6,s2,acc
424,3.4,,,,,,,,,,269,900,150,s2s6,s2,acc
425,5.7,,,,,,,,,,439.5,900,150,s2s6,s2,acc
426,3.1,,,,,,,,,,218,900,150,s2s6,s2,acc
427,3.5,,,,,,,,,,214,900,150,s2s6,s2,acc
428,22,,,,,,,,,,519,900,150,s2s6,s2,acc
429,1,3,,,,,,,,,220.5,900,150,s2s6,s2,acc
430,3,,,,,,,,,,251.5,900,150,s2s6,s2,acc
431,5.4,4.8,,,,,,,,,377,900,150,s2s6,s2,acc
432,7.1,10.9,8.5,,,,,,,,510,1500,150,s5s1,s5,acc
433,5.6,3.2,,,,,,,,,430,1500,150,s5s1,s5,acc
434,6,,,,,,,,,,480,1500,150,s5s1,s5,acc
435,9,,,,,,,,,,480,1500,150,s5s1,s5,acc
436,5.5,5.7,,,,,,,,,390,1500,150,s5s1,s5,acc
437,4.4,,,,,,,,,,380,1500,150,s5s1,s5,acc
438,15.2,8.4,,,,,,,,,460,1500,150,s5s1,s5,acc
439,7.8,,,,,,,,,,360,1500,150,s5s1,s5,acc
440,18.3,,,,,,,,,,340,1500,150,s5s1,s5,acc
441,5.8,2.5,,,,,,,,,370,1500,150,s5s1,s5,acc
442,2.5,7.3,,,,,,,,,480,1500,150,s5s1,s5,acc
443,6.1,6.1,4.9,,,,,,,,410,1500,150,s5s1,s5,acc
444,7.1,,,,,,,,,,420,1500,150,s5s1,s5,acc
445,7.4,4.9,,,,,,,,,250,1500,150,s5s1,s5,acc
446,7.5,7,8.2,4.5,,,,,,,340,1500,150,s5s1,s5,acc
447,8.4,6.6,9.5,,,,,,,,290,1500,150,s5s2,s5,acc
448,6.6,6.5,5.4,,,,,,,,260,1500,150,s5s2,s5,acc
449,7.4,,,,,,,,,,240,1500,150,s5s2,s5,acc
450,8.9,,,,,,,,,,370,1500,150,s5s2,s5,acc
451,5,4.5,2,,,,,,,,260,1500,150,s5s3,s5,acc
452,8.1,6.8,3,4.8,,,,,,,340,1500,150,s5s3,s5,acc
453,4,5,8.2,,,,,,,,300,1500,150,s5s3,s5,acc
454,5.5,3,2.6,2.5,,,,,,,270,1500,150,s5s3,s5,acc
455,3,4.5,,,,,,,,,280,1500,150,s5s3,s5,acc
456,4,4.1,,,,,,,,,260,1500,150,s5s3,s5,acc
457,4.5,4.6,2.5,2,,,,,,,300,1500,150,s5s3,s5,acc
458,3.5,6.1,4.3,6.5,,,,,,,260,1500,150,s5s3,s5,acc
459,6.3,6.9,,,,,,,,,280,1500,150,s5s3,s5,acc
460,3,4.5,2.5,5.9,6.3,8.4,,,,,260,1500,150,s5s3,s5,acc
461,4.7,7.1,,,,,,,,,270,1500,150,s5s3,s5,acc
462,5.8,8.3,,,,,,,,,200,1500,150,s5s3,s5,acc
463,5.5,9.6,3,,,,,,,,200,1500,150,s5s3,s5,acc
464,4.8,,,,,,,,,,310,1500,150,s5s3,s5,acc
465,8.2,7.4,7.4,,,,,,,,280,1500,150,s5s3,s5,acc
466,5.7,3.4,4.3,5.5,4,4.5,6,9,,,250,1500,150,s5s3,s5,acc
467,8.8,,,,,,,,,,350,1500,150,s5s3,s5,acc
468,17.6,,,,,,,,,,360,1500,150,s5s3,s5,acc
469,6.5,,,,,,,,,,300,1500,150,s5s4,s5,acc
470,5.8,4.9,2.5,3,,,,,,,240,1500,150,s5s4,s5,acc
471,4.9,3,3.3,4.8,5,4,2,5.9,,,250,1500,150,s5s4,s5,acc
472,5.8,3,,,,,,,,,240,1500,150,s5s4,s5,acc
473,5.6,5.7,9.1,,,,,,,,230,1500,150,s5s5,s5,acc
474,11.8,9.4,7.5,,,,,,,,310,1500,150,s5s6,s5,acc
475,3.6,5.2,5,7,4.4,,,,,,290,1500,150,s5s6,s5,acc
476,6,3.5,4,5,5.4,3.1,,,,,290,1500,150,s5s6,s5,acc
477,5.9,6.6,,,,,,,,,270,1500,150,s5s6,s5,acc
478,3.5,4,3,2.5,,,,,,,210,1500,150,s5s6,s5,acc
479,4,3,,,,,,,,,230,1500,150,s5s6,s5,acc
480,7.8,5,,,,,,,,,260,1500,150,s5s6,s5,acc
481,6.1,5.4,5.1,,,,,,,,300,1500,150,s5s6,s5,acc
482,4,4,5,4,2.5,,,,,,250,1500,150,s5s6,s5,acc
483,3,4.8,,,,,,,,,220,1500,150,s5s6,s5,acc
484,3,3.9,4.8,2.8,,,,,,,250,1500,150,s5s6,s5,acc
485,2,2.5,2.8,,,,,,,,220,1500,150,s5s6,s5,acc
486,3.5,4.9,4.5,2,,,,,,,270,1500,150,s5s6,s5,acc
487,3,4,3.9,,,,,,,,250,1500,150,s5s6,s5,acc
488,4,2.5,1,,,,,,,,210,1500,150,s5s6,s5,acc
489,3,5,5,6,3,,,,,,250,1500,150,s5s6,s5,acc
490,6.1,3.5,5.1,6.5,5.4,,,,,,250,1500,150,s5s6,s5,acc
491,5,4.5,6,3.7,4.4,4,5.3,,,,280,1500,150,s5s7,s5,acc
492,4,10.2,6,8,5.3,,,,,,280,1500,150,s5s7,s5,acc
493,3.5,2.2,3,3.5,,,,,,,220,1500,150,s5s7,s5,acc
494,4.5,2,4,,,,,,,,210,1500,150,s5s7,s5,acc
495,4,3.5,2.2,2.5,3,,,,,,220,1500,150,s5s7,s5,acc
496,1,2,3,,,,,,,,190,1500,150,s5s7,s5,acc
497,5,2,,,,,,,,,180,1500,150,s5s7,s5,acc
498,5,6.1,2.5,,,,,,,,230,1500,150,s5s7,s5,acc
499,3.5,3,3.5,,,,,,,,220,1500,150,s5s7,s5,acc
500,4,2.5,4,,,,,,,,260,1500,150,s5s7,s5,acc
501,7.2,5.4,,,,,,,,,280,1500,150,s5s7,s5,acc
502,11.3,,,,,,,,,,360,1500,150,s5s7,s5,acc
503,18.1,7.8,,,,,,,,,280,1500,150,s5s7,s5,acc
504,5.9,5.9,,,,,,,,,280,1500,150,s5s7,s5,acc
505,5.4,3.4,,,,,,,,,200,1500,150,s5s7,s5,acc
506,8.2,,,,,,,,,,350,1500,150,s5s7,s5,acc
507,9.2,5.6,,,,,,,,,420,1500,150,s5s8,s5,acc
508,7.2,,,,,,,,,,400,1500,150,s5s8,s5,acc
509,7.6,5.6,,,,,,,,,450,1500,150,s5s8,s5,acc
510,4.9,7,5.7,9.2,6.5,3.5,,,,,300,1500,150,s5s8,s5,acc
511,3,4,3,3.2,3,,,,,,240,1500,150,s5s8,s5,acc
512,4.5,3,4.5,2,3,,,,,,400,1500,150,s5s8,s5,acc
513,4,3.5,3.5,3,1.5,,,,,,400,1500,150,s5s8,s5,acc
514,3.5,2.7,3.1,2.5,3,2.5,,,,,230,1500,150,s5s8,s5,acc
515,11,1,1.5,1.5,1,1.5,1.5,,,,190,1500,150,s5s8,s5,acc
516,4.5,4.5,2.5,3.5,6,4,,,,,240,1500,150,s5s8,s5,acc
517,5.5,2.7,3,,,,,,,,240,1500,150,s5s8,s5,acc
518,3,2,3,2.5,3,,,,,,236,1500,150,s5s8,s5,acc
519,4.1,3.8,,,,,,,,,265,1500,150,s5s8,s5,acc
520,3.5,3,4,4,,,,,,,270,1500,150,s5s8,s5,acc
521,4.6,4.4,4.1,6,4.5,,,,,,270,1500,150,s5s8,s5,acc
522,5.8,4.8,3.4,,,,,,,,250,1500,150,s5s8,s5,acc
523,5.5,5.5,4.1,6.1,7.7,,,,,,270,1500,150,s5s8,s5,acc
524,8.4,,,,,,,,,,390,1500,150,s5s8,s5,acc
525,4.5,3.5,5,8.2,5.1,6.1,,,,,270,1500,150,s5s8,s5,acc
526,7,5.5,3.5,3,,,,,,,240,1500,150,s5s8,s5,acc
527,5.5,5,3,4.6,4.8,3,,,,,370,1500,150,s5s8,s5,acc
528,6,4.5,5,,,,,,,,420,1500,300,s5s9,s5,acc
529,3,5,4.7,,,,,,,,380,1500,300,s5s9,s5,acc
530,8,14.4,,,,,,,,,410,1500,300,s5s9,s5,acc
531,7.5,5.9,,,,,,,,,360,1500,300,s5s9,s5,acc
532,7.4,8.6,,,,,,,,,370,1500,300,s5s9,s5,acc
533,7.3,,,,,,,,,,380,1500,300,s5s9,s5,acc
534,7.4,6.9,,,,,,,,,380,1500,300,s5s9,s5,acc
535,4.5,5.5,3.2,6.1,4.9,,,,,,270,1500,300,s5s9,s5,acc
536,6,3.9,,,,,,,,,360,1500,300,s5s9,s5,acc
537,4,4.5,,,,,,,,,340,1500,300,s5s9,s5,acc
538,2,2,1,,,,,,,,160,1500,300,s5s9,s5,acc
539,4,,,,,,,,,,290,1500,300,s5s9,s5,acc
540,10.4,13,8.8,4.5,,,,,,,280,1500,300,s5s9,s5,acc
541,3,,,,,,,,,,160,1500,300,s5s9,s5,acc
542,1.5,,,,,,,,,,70,1500,300,s5s9,s5,acc
543,6.3,3.8,3.9,3,,,,,,,230,1500,300,s5s9,s5,acc
544,3,3,1,1,,,,,,,260,1500,300,s5s9,s5,acc
545,3,3.5,2.7,,,,,,,,240,1500,300,s5s9,s5,acc
546,4,4.5,,,,,,,,,290,1500,300,s5s9,s5,acc
547,2,6,3.5,3,5,,,,,,290,1500,300,s5s9,s5,acc
548,7.9,,,,,,,,,,370,1500,300,s5s9,s5,acc
549,2,,,,,,,,,,70,1500,300,s5s9,s5,acc
550,5.6,6,5.8,6.4,10.9,,,,,,290,1500,300,s5s9,s5,acc
551,4,2.9,4,,,,,,,,70,1500,300,s5s9,s5,acc
552,5,4,,,,,,,,,220,1500,300,s5s9,s5,acc
553,4.7,,,,,,,,,,360,1500,300,s5s9,s5,acc
554,8.7,,,,,,,,,,410,1500,300,s5s9,s5,acc
555,16.4,,,,,,,,,,290,1500,300,s5s9,s5,acc
556,11.8,,,,,,,,,,380,1500,300,s5s9,s5,acc
557,3,,,,,,,,,,270,1500,300,s5s9,s5,acc
558,3,,,,,,,,,,250,1500,300,s5s9,s5,acc
559,8.2,,,,,,,,,,390,1500,300,s5s9,s5,acc
560,6,4,7,6,9.4,,,,,,270,1500,300,s5s9,s5,acc
561,14.2,,,,,,,,,,290,1500,300,s5s9,s5,acc
562,6,,,,,,,,,,313,1500,150,s6s1,s6,acc
563,14.3,,,,,,,,,,440,1500,150,s6s1,s6,acc
564,6.5,,,,,,,,,,370,1500,150,s6s1,s6,acc
565,11.5,,,,,,,,,,400,1500,150,s6s1,s6,acc
566,1,1.5,,,,,,,,,70,1500,150,s6s1,s6,acc
567,7,,,,,,,,,,338,1500,150,s6s1,s6,acc
568,7.5,,,,,,,,,,430,1500,150,s6s1,s6,acc
569,4,,,,,,,,,,323,1500,150,s6s1,s6,acc
570,6.5,,,,,,,,,,457,1500,150,s6s1,s6,acc
571,8,,,,,,,,,,470,1500,150,s6s1,s6,acc
572,4,,,,,,,,,,400,1500,150,s6s1,s6,acc
573,9.5,,,,,,,,,,283,1500,150,s6s1,s6,acc
574,13,,,,,,,,,,470,1500,150,s6s1,s6,acc
575,5.9,3.3,,,,,,,,,380,1500,150,s6s1,s6,acc
576,4.5,2,,,,,,,,,288,1500,150,s6s1,s6,acc
577,5,,,,,,,,,,330,1500,150,s6s1,s6,acc
578,5,,,,,,,,,,359,1500,150,s6s1,s6,acc
579,7,,,,,,,,,,450,1500,150,s6s2,s6,acc
580,4,,,,,,,,,,287,1500,150,s6s2,s6,acc
581,4.1,3,5.5,6,3.5,,,,,,290,1500,150,s6s2,s6,acc
582,10,,,,,,,,,,375,1500,150,s6s2,s6,acc
583,9.8,,,,,,,,,,475,1500,150,s6s3,s6,acc
584,3.5,7.9,,,,,,,,,425,1500,150,s6s3,s6,acc
585,5,4.8,,,,,,,,,338,1500,150,s6s3,s6,acc
586,7.6,,,,,,,,,,298,1500,150,s6s3,s6,acc
587,6,5,4,,,,,,,,375,1500,150,s6s3,s6,acc
588,3.5,,,,,,,,,,257,1500,150,s6s3,s6,acc
589,5,,,,,,,,,,319,1500,150,s6s3,s6,acc
590,12.1,,,,,,,,,,70,1500,150,s6s3,s6,acc
591,12.6,,,,,,,,,,490,1500,150,s6s3,s6,acc
592,6,,,,,,,,,,353,1500,150,s6s3,s6,acc
593,7.9,9.6,,,,,,,,,410,1500,150,s6s3,s6,acc
594,3,4,3,4,3.7,3.4,,,,,247,1500,150,s6s4,s6,acc
595,5.2,2,,,,,,,,,289,1500,150,s6s4,s6,acc
596,3.1,3.5,2,,,,,,,,180,1500,150,s6s4,s6,acc
597,4,4,3.5,3.4,3.8,2.4,3.1,4.6,,,267,1500,150,s6s4,s6,acc
598,2.5,4.9,3.8,,,,,,,,220,1500,150,s6s4,s6,acc
599,4.7,5,,,,,,,,,246,1500,150,s6s4,s6,acc
600,4,4,4.5,6.3,,,,,,,268,1500,150,s6s4,s6,acc
601,3,3.5,8,2.7,,,,,,,271,1500,150,s6s4,s6,acc
602,6,4,,,,,,,,,245,1500,150,s6s4,s6,acc
603,2,2,1.5,1.5,2,1.5,,,,,150,1500,150,s6s4,s6,acc
604,3,,,,,,,,,,300,1500,150,s6s4,s6,acc
605,8.1,4.6,,,,,,,,,390,1500,150,s6s4,s6,acc
606,7.5,4.8,,,,,,,,,360,1500,150,s6s4,s6,acc
607,9.9,12.2,,,,,,,,,460,1500,150,s6s4,s6,acc
608,4,7,,,,,,,,,350,1500,150,s6s4,s6,acc
609,4.6,4.4,3.8,,,,,,,,312,1500,150,s6s4,s6,acc
610,2,3.5,,,,,,,,,240,1500,150,s6s4,s6,acc
611,5.5,,,,,,,,,,344,1500,150,s6s4,s6,acc
612,2,4.5,,,,,,,,,363,1500,150,s6s4,s6,acc
613,8.2,,,,,,,,,,321,1500,150,s6s4,s6,acc
614,4.5,,,,,,,,,,293,1500,150,s6s5,s6,acc
615,16.4,,,,,,,,,,450,1500,150,s6s5,s6,acc
616,5,,,,,,,,,,328,1500,150,s6s5,s6,acc
617,3.5,4,,,,,,,,,293,1500,150,s6s5,s6,acc
618,5,,,,,,,,,,235,1500,150,s6s5,s6,acc
619,3,,,,,,,,,,272,1500,150,s6s5,s6,acc
620,3.5,,,,,,,,,,262,1500,150,s6s5,s6,acc
621,4.5,3.5,,,,,,,,,334,1500,150,s6s5,s6,acc
622,3.5,4.5,5,,,,,,,,329,1500,150,s6s5,s6,acc
623,2.9,5.8,3.4,,,,,,,,200,1500,150,s6s5,s6,acc
624,4,4,5,,,,,,,,259,1500,150,s6s5,s6,acc
625,3,2,2.5,,,,,,,,226,1500,150,s6s5,s6,acc
626,10.4,,,,,,,,,,390,1500,150,s6s5,s6,acc
627,6,6.8,,,,,,,,,250,1500,150,s6s5,s6,acc
628,3,3.5,6.7,7,,,,,,,260,1500,150,s6s5,s6,acc
629,1.5,1.5,1,,,,,,,,152,1500,150,s6s5,s6,acc
630,3,5.5,,,,,,,,,215,1500,150,s6s6,s6,acc
631,3,4,,,,,,,,,228,1500,150,s6s6,s6,acc
632,8,,,,,,,,,,355,1500,150,s6s6,s6,acc
633,4,4,3,6,4.5,3,4,5,8,,311,1500,150,s6s6,s6,acc
634,10.4,,,,,,,,,,410,1500,150,s6s6,s6,acc
635,6.8,8.8,,,,,,,,,400,1500,150,s6s6,s6,acc
636,7.3,,,,,,,,,,375,1500,150,s6s6,s6,acc
637,3,2.5,,,,,,,,,155,1500,150,s6s6,s6,acc
638,4.5,3,3,2,2.5,1.5,,,,,259,1500,240,s6s7,s6,acc
639,3.5,2,2,2,,,,,,,278,1500,240,s6s7,s6,acc
640,4,3,2,,,,,,,,234,1500,240,s6s7,s6,acc
641,4.8,3.5,4.4,,,,,,,,234,1500,240,s6s7,s6,acc
642,2,2,3.5,3,2,,,,,,215,1500,240,s6s7,s6,acc
643,3.5,4,2,4,3,,,,,,252,1500,240,s6s7,s6,acc
644,3.3,,,,,,,,,,250,1500,240,s6s7,s6,acc
645,3,1.5,1.5,,,,,,,,220,1500,240,s6s7,s6,acc
646,3,3,3,3,3,2.5,,,,,260,1500,240,s6s7,s6,acc
647,3,3,3.5,,,,,,,,192,1500,240,s6s7,s6,acc
648,12.2,,,,,,,,,,265,1500,240,s6s7,s6,acc
649,10.8,,,,,,,,,,470,1500,240,s6s7,s6,acc
650,6,,,,,,,,,,360,1500,240,s6s7,s6,acc
651,11.3,,,,,,,,,,410,1500,240,s6s7,s6,acc
652,5,,,,,,,,,,360,1500,240,s6s7,s6,acc
653,6,,,,,,,,,,375,1500,240,s6s7,s6,acc
654,2,2.5,3.5,2.5,2,3.5,,,,,200,1500,210,s6s8,s6,acc
655,3,3.5,4,3.5,3.5,4,4,,,,242,1500,210,s6s8,s6,acc
656,2.5,1,,,,,,,,,155,1500,210,s6s8,s6,acc
657,4,3,4,1,,,,,,,248,1500,210,s6s8,s6,acc
658,2,2.8,2.8,,,,,,,,241,1500,210,s6s8,s6,acc
659,4,4.5,3.8,,,,,,,,246,1500,210,s6s8,s6,acc
660,2.5,2.5,2.5,1,,,,,,,190,1500,210,s6s8,s6,acc
661,9.2,7.6,,,,,,,,,430,1500,210,s6s8,s6,acc
662,9,,,,,,,,,,420,1500,210,s6s8,s6,acc
663,10,,,,,,,,,,420,1500,210,s6s8,s6,acc
664,5,,,,,,,,,,380,1500,210,s6s8,s6,acc
665,7,,,,,,,,,,380,1500,210,s6s8,s6,acc
666,2,,,,,,,,,,290,1500,210,s6s8,s6,acc
667,7,,,,,,,,,,380,1500,210,s6s8,s6,acc
668,8.5,,,,,,,,,,342,1500,210,s6s8,s6,acc
669,2.5,2.5,2.8,4,,,,,,,365,1500,210,s6s8,s6,acc
670,4,4,4.5,3.5,,,,,,,366,1500,210,s6s8,s6,acc
671,3,5,3.5,2,3,,,,,,241,1500,210,s6s8,s6,acc
672,2.5,3,3,3,2,2,5,,,,244,1500,210,s6s8,s6,acc
673,2,1.5,,,,,,,,,200,1500,210,s6s8,s6,acc
674,3,3,2.5,3.5,,,,,,,217,1500,210,s6s8,s6,acc
675,2,2.5,25,,,,,,,,240,1500,210,s6s8,s6,acc
676,2.5,,,,,,,,,,100,1500,210,s6s8,s6,acc
677,4.5,6,7.7,,,,,,,,240,1500,210,s6s8,s6,acc
678,3,2,2,,,,,,,,183,1500,210,s6s8,s6,acc
679,2.5,,,,,,,,,,183,1500,210,s6s8,s6,acc
680,2,1.5,2,4,2.5,4,2.5,,,,262,1500,210,s6s8,s6,acc
681,4,3,2.5,4,,,,,,,216,1500,210,s6s8,s6,acc
